P1-L1B3,7st LUGE LOADING COMPLETED,,L1B3
P1-L0BE,8st TOYOPUC-PCS RMT1 FAN2 NORMAL,,L0BE
P1-L3F4,LUGE EXIST(7st),,
P1-L3D2,SUPPLY POWER OFF CONDITION(6st),,
P1-L3C1,EVEN No. ROBOT HOME POSITION(6st),,
P1-L321,EVEN No. ROBOT HOME POSITION(4st),,
P1-L31A,LOWER FRICTION LOW SPEED POSITION(4st),,
P1-L2DD,ODD No. ROBOT FAILURE(3st),,
P1-L2BB,NO LUGE(3st),,
P1-L2A0,UPPER FRICTION INVERTER FAULT(2st),,
P1-L10B,,,L10B
P1-L0AC,,,L0AC
P1-L046,1st POWER OFF CONFIRM,,L046
P1-L4F2,FRICTION LOW SPEED POSITION(10st),,
P1-L430,UPPER FRICTION INVERTER FAULT(7st),,
P1-L2CB,LOWER FRICTION CONFIRM 2(3st),,
P1-L1EE,,,L1EE
P1-L1BB,7st UPPER FRICTION MIDDLE SPEED COMM.,,L1BB
P1-L144,2st UPPER FRICTION LOW SPEED COMM.,,L144
P1-L0E5,EX-PROC. L/C STOP,,L0E5
P1-L25E,SPARE MODEL,,
P1-L22A,7ST EMPTY MODE ON(1st),,
P1-L4EA,LUGE UNLOADING OK(10st),,
P1-L198,6st LUGE LOCK IN COMM.(MANUAL),,L198
P1-L36C,LOWER FRICTION FIXED POSITION(5st),,
P1-L2E1,MASTER ON COMPLETED(3st),,
P1-L17F,4st FRICTION FAULT RESET,,L17F
P1-L153,3st LUGE LOADING COMPLETED,,L153
P1-L14C,2st LOWER FRICTION LOW SPEED COMM.,,L14C
P1-L02B,,,L02B
P1-L163,3st LOWER FRICTION MIDDLE SPEED COMM.,,L163
P1-L481,LOWER FRICTION INVERTER FAULT(8st),,
P1-L360,TIP REVISION INSTRUCTION ON CONF.(5st),,
P1-L250,FRICTION INVERTER FAULT(1st),,
P1-L1E0,9st LUGE LOCK IN COMM.(MANUAL),,L1E0
P1-L15B,3st UPPER FRICTION MIDDLE SPEED COMM.,,L15B
P1-L052,2st BETWEEN 1-2ST(UPPER) L/C INPUT,,L052
P1-L4A9,LOWER FRICTION CONFIRM 1(9st),,
P1-L07D,4st TOYOPUC-PCS RMT FAN1 NORMAL,,L07D
P1-L171,4st UPPER FRICTION REVERSE ROTATE COMM.,,L171
P1-L083,,,L083
P1-L291,MASTER ON COMPLETED(2st),,
P1-L09D,6st TOYOPUC-PCS RMT FAN1 NORMAL,,L09D
P1-L093,,,L093
P1-L50F,ODD No. ROBOT NO INTERFERENCE(10st),,
P1-L417,EVEN No. ROBOT NO INTERFERENCE(7st),,
P1-L109,,,L109
P3-L072,UNIT 3POSITIONING COMPLETE,,
P3-L391,MACHINING COMPLETED PL(R/B-18),,
P3-L606,SPARE PL,,
P3-L590,DEVICE SELECTED (X/Y),,
P3-L261,UNIT 2 SELECTION PL,,
P3-L39D,加工完了PL(AM30),,
P3-L251,JOG SELECTION PL,,
P3-L350,The abnormalities in jig synthesis (robot),,
P3-L0F4,CHANGE SCREEN a1,,
P3-L24B,TACT RUNNIUNG MODE ENABLE(PL),,
P3-L483,P3-L4 COMMUNICATION ALARM PL,,
P3-L582,P3 PROGRAM SELECTED,,
P3-L275,LOW SPEED BEING SELECTED,,
P3-L100,PALLET STATE PL,,
P3-L36E,HOME POSITION PL(R/B-15),,
P3-L4EB,TIME SETTING INITIALIZE SW SELECTION,,
P3-L431,FAULT F2 PL,,
P3-L464,P1-L5 COMMUNICATION ALARM PL,,
P3-L366,HOME POSITION PL(R/B-7),,
P3-L5D1,TIP EXCHANGE TIME -2,,
P3-L43D,FAULT B4 PL,,
P3-L6C0,ALARM SCREEN PL11,,
P3-L7E1,SUTURDAY PRODUCTION ON(GP),,
P3-L401,CYCLE TIME-OVER ALARM PL,,
P3-L643,ｾｯﾄSW選択中PL,,
P3-L6DC,ALARM SCREEN PL45,,
P3-L731,UB-PLT INDI.(P3-L731) ,,
P3-L7C0,LUGE NORMAL SELECT,,
P3-L204,P1-L5 COMMUNICATION ALARM PL,,
P3-L226,P3-L7 COMMUNICATION ALARM PL,,
P3-L4BD,他ﾗｲﾝ間3縁切状態表示,,
P3-L6E4,ALARM SCREEN PL55,,
P3-L458,FAULT E1 PL,,
P3-L008,8 SWITCHES D-LINK CUT OFF PL,,
P3-L745,置台6→ﾘﾍﾟｱ選択可,,
P3-L5A4,SELECT EXPANSION DEVICE (ET),,
P3-L092,UNIT 3 DISCONNECTION,,
P1-L4AF,ALARM(9st),,
P1-L090,,,L090
P1-L502,EVEN No. ROBOT MASTER ON COMPLETED(10st),,
P1-L414,EVEN No. ROBOT FAULT(7st),,
P1-L3A4,LUGE EXIST(6st),,
P1-L0C8,9st R TOWER LIGHT LIGHTING CONDITION,,L0C8
P1-L0B7,8st TEACH POSSIBLE,,L0B7
P1-L039,9ST RMT RACK I/O FAULT,,L039
P1-L4EF,ENDURANCE PREPARATION(10st),,
P1-L467,EVEN No. ROBOT NO INTERFERENCE(8st),,
P1-L445,JIG FAULT(8st),,
P1-L41C,ODD No. ROBOT FAULT(7st),,
P1-L3CE,ODD No. ROBOT STEP UP COMPLETED(6st),,
P1-L2B4,LUGE EXIST(3st),,
P1-L225,LUGE LOCK IN END(1st),,
P1-L21E,MANUAL OP. ON(1st),,
P1-L1AE,,,L1AE
P1-L115,6ST PARTITION PLUG ON,,L115
P1-L049,,,L049
P1-L1E7,,,L1E7
P1-L026,,,L026
P1-L4BA,ODD No. ROBOT MASTER ON COMPLETED(9st),,
P1-L4B0,EVEN No. ROBOT AUTO(9st),,
P1-L498,AUTOMATIC RUNNING(9st),,
P1-L3F5,JIG FAULT(7st),,
P1-L322,EVEN No. ROBOT MASTER ON COMPLETED(4st),,
P1-L311,UPPER FRICTION CONFIRM 1(4st),,
P1-L2A1,LOWER FRICTION INVERTER FAULT(2st),,
P1-L245,FRICTION INVERTER OFF CONDITION(1st),,
P1-L1A2,6st UPPER FRICTION HIGH SPEED COMM.,,L1A2
P1-L13F,,,L13F
P1-L10C,,,L10C
P1-L431,LOWER FRICTION INVERTER FAULT(7st),,
P1-L354,LUGE EXIST(5st),,
P1-L2CC,LOWER FRICTION FIXED POSITION(3st),,
P1-L1BC,7st UPPER FRICTION LOW SPEED COMM.,,L1BC
P1-L145,2st LUGE LOADING,,L145
P1-L0BD,8st TOYOPUC-PCS RMT1 FAN1 NORMAL,,L0BD
P1-L34D,440 MODEL,,
P1-L3C0,EVEN No. ROBOT AUTO(6st),,
P1-L210,JIG AUTO(1st),,
P1-L4F1,FRICTION CONFIRM(10st),,
P1-L38F,FAULT RESET/BUZZER RESET(5st),,
P1-L2E2,SUPPLY POWER OFF CONDITION(3st),,
P1-L1ED,9st LUGE LOADING,,L1ED
P1-L1B0,7st LUGE LOCK IN COMM.(MANUAL),,L1B0
P1-L14D,,,L14D
P1-L00A,,,L00A
P1-L274,UPPER FRICTION FIXED POSITION(2st),,
P1-L197,5st FRICTION FAULT RESET,,L197
P1-L131,,,L131
P1-L361,UPPER FRICTION CONFIRM 1(5st),,
P1-L2F1,LOWER FRICTION INVERTER FAULT(3st),,
P1-L152,,,L152
P1-L0E2,1st AGV SIDE L/C INPUT,,L0E2
P1-L05D,2st TOYOPUC-PCS RMT FAN1 NORMAL,,L05D
P1-L053,2st BETWEEN 1-2ST(LOWER) L/C INPUT,,L053
P1-L02A,,,L02A
P1-L470,DEVICE NORMAL(8st),,
P1-L07E,4st TOYOPUC-PCS RMT FAN2 NORMAL,,L07E
P1-L063,,,L063
P1-L480,UPPER FRICTION INVERTER FAULT(8st),,
P1-L18D,5st LUGE LOADING,,L18D
P1-L15A,3st UPPER FRICTION HIGH SPEED COMM.,,L15A
P1-L292,SUPPLY POWER OFF CONDITION(2st),,
P1-L160,3st LOWER FRICTION NORMAL ROTATE COMM.,,L160
P1-L09E,6st TOYOPUC-PCS RMT FAN2 NORMAL,,L09E
P1-L170,4st UPPER FRICTION NORMAL ROTATE COMM.,,L170
P1-L082,,,L082
P3-L160,MANUAL (2/3) RIGHT END PL,,
P3-L38A,MACHINING COMPLETED PL(R/B-11),,
P3-L5A7,SELECT EXPANSION DEVICE (GM),,
P3-L073,UNIT 4POSITIONING COMPLETE,,
P3-L260,UNIT 1 SELECTION PL,,
P3-L482,P3-L3 COMMUNICATION ALARM PL,,
P3-L04D,The abnormalities in jig synthesis,,
P3-L494,DISPLAY ROBOT 5DISCONNECTION STATE.,,
P3-L593,DEVICE SELECTED (K),,
P3-L650,Standard 5 interlock state display PL,,
P3-L0F7,CHANGE SCREEN a4,,
P3-L4C0,WELDING TIMERS 1-8 IN DISCONNECTED STATE,,
P3-L7E0,SUNDAY NIGHT START LOGIC ENABLE(GP),,
P3-L367,HOME POSITION PL(R/B-8),,
P3-L400,MANUAL (3/3) CENTER END PL,,
P3-L4FF,Present PL when number reset SW is being selected,,
P3-L642,ﾃﾝｷｰ起動ﾋﾞｯﾄ,,
P3-L6D1,ALARM SCREEN PL32,,
P3-L6DB,ALARM SCREEN PL44,,
P3-L730,UB-PLT INDI.(P3-L730) ,,
P3-L225,P3-L6 COMMUNICATION ALARM PL,,
P3-L2AD,R/B-14 TIP FORMING ON,,
P3-L43E,FAULT B5 PL,,
P3-L44F,FAULT D2 PL,,
P3-L467,P1-L8 COMMUNICATION ALARM PL,,
P3-L6C1,ALARM SCREEN PL12,,
P3-L436,FAULT F7 PL,,
P3-L601,BATTERY VOLTAGE DECREASE PL,,
P3-L6E5,ALARM SCREEN PL56,,
P3-L459,FAULT E2 PL,,
P3-L5D6,TIP EXCHANGE TIME -7,,
P3-L7C3,CAR MODEL SELECT PL,,
P3-L207,P1-L8 COMMUNICATION ALARM PL,,
P3-L746,予備,,
P3-L093,UNIT 4 DISCONNECTION,,
P3-L390,MACHINING COMPLETED PL(R/B-17),,
P1-L091,,,L091
P1-L503,EVEN No. ROBOT OP. COMPLETED(10st),,
P1-L4E8,AUTOMATIC RUNNING(10st),,
P1-L415,EVEN No. ROBOT FAILURE(7st),,
P1-L3C7,EVEN No. ROBOT NO INTERFERENCE(6st),,
P1-L2B7,FRICTION OVER RUN(3st),,
P1-L0C9,,,L0C9
P1-L21F,ENDURANCE PREPARATION(1st),,
P1-L522,FRICTION INVERTER CUT OFF(10st),,
P1-L401,UPPER FRICTION CONFIRM 1(7st),,
P1-L357,FRICTION OVER RUN(5st),,
P1-L33F,FAULT RESET/BUZZER RESET(4st),,
P1-L0B6,8st POWER OFF CONFIRM,,L0B6
P1-L499,LUGE LOADING OK(9st),,
P1-L466,EVEN No. ROBOT STEP UP COMPLETED(8st),,
P1-L444,LUGE EXIST(8st),,
P1-L3F6,COMMUNICATION FAULT(7st),,
P1-L3CD,ODD No. ROBOT FAILURE(6st),,
P1-L323,EVEN No. ROBOT OP. COMPLETED(4st),,
P1-L31C,LOWER FRICTION FIXED POSITION(4st),,
P1-L2A2,UPPER FRICTION INVERTER CUT OFF(2st),,
P1-L224,FRICTION FIXED POSITION(1st),,
P1-L1AD,,,L1AD
P1-L114,5ST PARTITION PLUG ON,,L114
P1-L048,1st R TOWER LIGHT LIGHTING CONDITION,,L048
P1-L432,UPPER FRICTION INVERTER CUT OFF(7st),,
P1-L1CE,,,L1CE
P1-L025,,,L025
P1-L34E,SPARE MODEL,,
P1-L1E6,8->9st UPPER CONV. MEMORY TO 9 ST.,,L1E6
P1-L146,1->2ST UPPER CONV. MEMORY ON,,L146
P1-L22C,UBRE ST.1 PALLET REMOVAL,,
P1-L310,TIP REVISION INSTRUCTION ON CONF.(4st),,
P1-L211,JIG HOME POSITION(1st),,
P1-L1A1,6st UPPER FRICTION REVERSE ROTATE COMM.,,L1A1
P1-L01D,,,L01D
P1-L386,LOWER FRICTION INVERTER OFF CONDITION(5st),,
P1-L1B1,7st LUGE LOCK OUT COMM.(MANUAL),,L1B1
P1-L188,5st UPPER FRICTION NORMAL ROTATE COMM.,,L188
P1-L122,,,L122
P1-L0EF,,,L0EF
P1-L0BC,,,L0BC
P1-L14E,ALL STATION FAULT RESET,,L14E
P1-L3D0,DEVICE NORMAL(6st),,
P1-L275,LUGE LOCK IN END(2st),,
P1-L0AA,7st L TOWER LIGHT LIGHTING CONDITION,,L0AA
P1-L03D,,,L03D
P1-L483,LOWER FRICTION INVERTER CUT OFF(8st),,
P1-L362,UPPER FRICTION LOW SPEED POSITION(5st),,
P1-L252,FRICTION INVERTER CUT OFF(1st),,
P1-L0E3,,,L0E3
P1-L05E,2st TOYOPUC-PCS RMT FAN2 NORMAL,,L05E
P1-L471,MASTER ON COMPLETED(8st),,
P1-L1DA,8st LOWER FRICTION HIGH SPEED COMM.,,L1DA
P1-L1D0,8st UPPER FRICTION NORMAL ROTATE COMM.,,L1D0
P1-L196,,,L196
P1-L13A,,,L13A
P1-L130,,,L130
P1-L0F3,8st OPERATOR EVEN SIDE L/C INPUT,,L0F3
P1-L0D1,10st BETWEEN 9-10ST(LOWER) L/C STOP,,L0D1
P1-L07F,4st READBACK FAULT,,L07F
P1-L2F0,UPPER FRICTION INVERTER FAULT(3st),,
P1-L261,JIG HOME POSITION(2st),,
P1-L18E,,,L18E
P1-L173,4st UPPER FRICTION MIDDLE SPEED COMM.,,L173
P1-L151,3st LUGE LOCK OUT COMM.(MANUAL),,L151
P1-L49B,NO LUGE(9st),,
P1-L161,3st LOWER FRICTION REVERSE ROTATE COMM.,,L161
P1-L062,,,L062
P1-L050,2st BETWEEN 1-2ST(UPPER) L/C STOP,,L050
P1-L4B7,EVEN No. ROBOT NO INTERFERENCE(9st),,
P1-L4A6,LUGE LOCK OUT END(9st),,
P1-L3A7,FRICTION OVER RUN(6st),,
P1-X41B,,,X41B
P1-X554,Vision-B DO 4 JUDGMENT RESULT INPUT,,
P1-X55E,Vision-B DO 14 JUDGMENT RESULT INPUT,,
P1-X267,MAIN DISPLAY FAULT<SUB OP.BOX 2>(PL),,
P1-X2A1,OPERATION BOX SELECTION<SUB OP.BOX 3>(PL),,
P1-X542,Vision-B BUSY,,
P1-X454,,,X454
P1-X035,AUTOMATIC RUNNING,,Y035
P1-X430,,,Y430
P1-X46D,1ST POWER ON CONF.(SUB OP.2),,Y46D
P1-X000,OPERATION BOX SELECTION <MAIN.PANEL>,,X000
P1-X00A,FREE FLOW<MAIN.PANEL>,,X00A
P1-X022,START/RESTART,,X022
P1-X05F,,,Y05F
P1-X0B1,UNLINKING SWITCHES2(P1:L1 SLAVE2),,
P1-X220,ALL AUTO<SUB OP.BOX 1>(PL),,
P1-X010,OPERATION BOX SELECTION  <MAIN.PANEL>,,Y010
P1-X065,UNLINKING SWITCH 6,,X065
P1-X571,Vision-B SCENE No. CHANGE BIN 2,,
P1-X57B,Vision-B LIGHTUP OUTPUT,,
P1-X086,UNLINKING SWITCH 7,,
P1-X2E0,ALL AUTO <SUB OP.BOX 4>(PL),,
P1-X2EA,PLC RUN<SUB OP.BOX 4>(PL),,
P1-X471,,,Y471
P1-X041,LOW VOLTAGE^(AVR1),,X041
P1-X481,START PREPARATION(SUB OP.3),,
P1-X4A9,TIP EXCHANGE COMPLETED(SUB OP.3),,
P1-X06B,UNLINKING SWITCH 12,,X06B
P1-X08C,TR ADVANCE END,,
P1-X405,FAULT RESET/BUZZER RESET<SUB OP.1>,,X405
P1-X427,ALL DISPLAY FAULT<SUB OP.1>,,Y427
P1-X42F,TOWER LIGHT<SUB OP.1>,,Y42F
P1-X501,Vision-A RUN,,
P1-X40B,ADVANCE<SUB OP.1>,,X40B
P1-X2A2,ALL STATION MASTER ON<SUB OP.BOX 3>(PL),,
P1-X455,,,X455
P1-X003,OPERATION BOX SELECTION <MAIN.PANEL>,,X003
P1-X036,ALL HOME POSITION,,Y036
P1-X223,START PREPARATION<SUB OP.BOX 1>(PL),,
P1-X55D,Vision-B DO 13 JUDGMENT RESULT INPUT,,
P1-X01D,,,Y01D
P1-X266,ALL HOME POSITION<SUB OP.BOX 2>(PL),,
P1-X431,,,Y431
P1-X562,Vision-B SCENE No. INPUT BIN 4,,
P1-X56C,Vision-B MEASUREMENT COMPLETED,,
P1-X441,START PREPARATION<SUB OP.2>,,X441
P1-X011,PBL2,,Y011
P1-X286,START AUX.(CUT OFF)<SUB OP.BOX 3>,,
P1-X021,START PREPARATION,,X021
P1-X0B0,UNLINKING SWITCHES1(P1:L1 SLAVE1),,
P1-X2E1,OPERATION BOX SELECTION<SUB OP.4>(PL),,
P1-X2EB,ALARM<SUB OP.BOX 4>(PL),,
P1-X472,TOWER LIGHT(SUB OP.2),,Y472
P1-X064,UNLINKING SWITCH 5,,X064
P1-X26C,SAFETY PLC RUN<SUB OP.BOX 2>(PL),,
P1-X570,Vision-B SCENE No. CHANGE BIN 1,,
P1-X052,TOWER LIGHT <MAIN.PANEL>,,Y052
P1-X040,EXCHANGE FORECAST (AVR1),,X040
P1-X480,OPERATION BOX SELECTION(SUB OP.3),,
P1-X06A,UNLINKING SWITCH 11,,X06A
P1-X08B,PALLET PIN IN OK _(From TR.),,
P1-X725,FRICTION BRAKE RELEASE,,
P1-X51F,Vision-A DO 15 JUDGMENT RESULT INPUT,,
P1-X537,Vision-A COMMAND DO,,
P1-X70C,AVR1 POWER SUPPLY NORMAL (IN FRICTION BOX),,
P1-X404,WARNING BUZZER<SUB OP.1>,,X404
P1-X426,ALL HOME POSITION<SUB OP.1>,,Y426
P1-X502,Vision-A BUSY,,
P1-X42E,,,Y42E
P1-X41C,,,X41C
P1-X037,TIP EXCHANGE COMPLETED,,Y037
P1-X01E,,,Y01E
P1-X432,,,Y432
P1-X002,OPERATION BOX SELECTION <MAIN.PANEL>,,X002
P1-X00C,COMPULSION MOVE<MAIN.PANEL>,,X00C
P1-X222,ALL STATION MASTER ON<SUB OP.BOX 1>(PL),,
P1-X563,Vision-B SCENE No. INPUT BIN 8,,
P1-X089,UNLINKING SWITCH 10,,
P1-X43A,,,Y43A
P1-X54A,Vision-B CMD FLG,,
P1-X573,Vision-B SCENE No. CHANGE BIN 8,,
P1-X452,,,X452
P1-X2E2,ALL STATION MASTER ON<SUB OP.BOX 4>(PL),,
P1-X2EC,SAFETY PLC RUN<SUB OP.BOX 4>(PL),,
P1-X440,OP. BOX SELECTION<SUB OP.2>,,X440
P1-X473,,,Y473
P1-X043,,,X043
P1-X285,FAULT/BUZZER STOP RESET<SUB OP.BOX 3>,,
P1-X483,CONTINUOUS OFF(SUB OP.3),,
P1-X020,,,X020
P1-X053,,,Y053
P1-X05D,,,Y05D
P1-X063,UNLINKING SWITCH 4,,X063
P1-X261,OPERATION BOX SELECTION<SUB OP.BOX 2>(PL),,
P1-X26B,ALARM<SUB OP.BOX 2>(PL),,
P1-X07D,TR RETURN END,,
P1-X08E,PALLET PIN IN OK _(From 5ST),,
P1-X726,FRICTION BRAKE RELEASE,,
P1-X407,SUB OP BOX ALL FAULT RESET,,X407
P1-X51E,Vision-A DO 14 JUDGMENT RESULT INPUT,,
P1-X425,AUTOMATIC RUNNING<SUB OP.1>,,Y425
P1-X0B7,UNLINKING SWITCHES8(P1:L1 SLAVE8),,
P1-X2A3,START PREPARATION<SUB OP.BOX 3>(PL),,
P1-X42D,,,Y42D
P1-X544,Vision-B OR TOTAL,,
P1-X42C,,,Y42C
P1-X433,,,Y433
P1-X45F,,,X45F
P1-X41A,,,X41A
P1-X531,Vision-A SCENE No. CHANGE BIN 2,,
P1-X443,CONTINUOUS OFF<SUB OP.2>,,X443
P1-X43B,,,Y43B
P1-X54B,Vision-B LAMSTAT,,
P1-X453,,,X453
P1-X00B,ALL FLOW<MAIN.PANEL>,,X00B
P1-X0BC,UNLINKING SWITCHES13,,
P1-X2E3,START PREPARATION<SUB OP.4>(PL),,
P1-X474,,,Y474
P1-X463,START PREPARATION<SUB OP.2>,,Y463
P1-X01B,START AUX.(CUT OFF),,Y01B
P1-X088,UNLINKING SWITCH 9,,
P1-X48E,ADVANCE(SUB OP.3),,
P1-X572,Vision-B SCENE No. CHANGE BIN 4,,
P1-X05E,,,Y05E
P1-X560,Vision-B SCENE No. INPUT BIN 1,,
P1-X56A,Vision-B SCENE CHANGE COMPLETED,,
P1-X042,FAULT SHUTDOWN^(AVR1),,X042
P1-X284,WARNING BUZZER<SUB OP.BOX 3>,,
P1-X482,START/RE-START(SUB OP.3),,
P1-X074,ROBOT FAILURE (NO.13),,
P1-X07E,PALLET PIN ADVANCE OK(2st),,
P1-X062,UNLINKING SWITCH 3,,X062
P1-X260,ALL AUTO<SUB OP.BOX 2>(PL),,
P1-X050,,,Y050
P1-X08D,TR RETURN END,,
P1-X406,START AUX.(CUT OFF)<SUB OP.1>,,X406
P1-X559,Vision-B DO 9 JUDGMENT RESULT INPUT,,
P1-X51D,Vision-A DO 13 JUDGMENT RESULT INPUT,,
P1-X2A4,CONTINUOUS<SUB OP.BOX 3>(PL),,
P1-X424,CONTINUOUS<SUB OP.1>,,Y424
P1-X545,Vision-B JDG FLG,,
P1-X005,AUTO<MAIN.PANEL>,,X005
P1-X027,START AUX.(CUT OFF),,X027
P1-X0B6,UNLINKING SWITCHES7(P1:L1 SLAVE7),,
P1-X225,AUTOMATIC RUNNING<SUB OP.BOX 1>(PL),,
P1-X4AB,ALARM(SUB OP.3),,
P1-X004,MANUAL<MAIN.PANEL>,,X004
P1-X00E,COMPULSION MOVE<MAIN.PANEL>,,X00E
P1-X026,TAKE OUT OFF,,X026
P1-X0B5,UNLINKING SWITCHES6(P1:L1 SLAVE6),,
P1-X20C,LOADING MANUAL<SUB OP.BOX 1>,,
P1-X224,CONTINUOUS<SUB OP.BOX 1>(PL),,
P1-X42B,START AUX.(CUT OFF)<SUB OP.1>,,Y42B
P1-X43C,,,Y43C
P1-X54C,Vision-B CMDSTAT,,
P1-X575,Vision-B SCENE No. CHANGE COMMAND,,
P1-X530,Vision-A SCENE No. CHANGE BIN 1,,
P1-X475,,,Y475
P1-X442,START/RE-START<SUB OP.2>,,X442
P1-X01C,,,Y01C
P1-X0BB,UNLINKING SWITCHES12,,
P1-X561,Vision-B SCENE No. INPUT BIN 2,,
P1-X44A,COMPULSION MOVE<SUB OP.2>,,X44A
P1-X462,ALL ST MASTER ON<SUB OP.2>,,Y462
P1-X263,START PREPARATION<SUB OP.BOX 2>(PL),,
P1-X48D,FORCED OPERATION(SUB OP.3),,
P1-X450,,,X450
P1-X075,POWER BOX POWER ON,,
P1-X07F,PALLET LOADING OK(2st),,
P1-X2F1,TOWER LIGHT<SUB OP.BOX 4>(PL),,
P1-X051,,,Y051
P1-X061,UNLINKING SWITCH 2,,X061
P1-X41F,,,X41F
P1-X558,Vision-B DO 8 JUDGMENT RESULT INPUT,,
P1-X2A5,AUTOMATIC RUNNING<SUB OP.BOX 3>(PL),,
P1-X4AC,SAFETY PLC RUN(SUB OP.3),,
P1-X51C,Vision-A DO 12 JUDGMENT RESULT INPUT,,
P1-X038,,,Y038
P1-X401,START PREPARATION<SUB OP.1>,,X401
P1-X423,START PREPARATION<SUB OP.1>,,Y423
P1-X522,Vision-A SCENE No. INPUT BIN 4,,
P1-X400,OP. BOX SELECTION<SUB OP.1>,,X400
P1-X422,ALL ST MASTER ON<SUB OP.1>,,Y422
P1-X00D,COMPULSION MOVE<MAIN.PANEL>,,X00D
P1-X025,TAKE OUT ON,,X025
P1-X0B4,UNLINKING SWITCHES5(P1:L1 SLAVE5),,
P1-X20B,LOADING AUTO<SUB OP.BOX 1>,,
P1-X476,,,Y476
P1-X42A,,,Y42A
P1-X45D,,,X45D
P1-X056,ALL PROCESS MASTER ON,,Y056
P1-X451,,,X451
P1-X076,SPARE,,
P1-X0BA,UNLINKING SWITCHES11,,
P1-X461,OP. BOX SELECTION<SUB OP.2>,,Y461
P1-X262,ALL STATION MASTER ON<SUB OP.BOX 2>(PL),,
P1-X08F,PALLET LOADING OK _(From 5ST),,
P1-X2F0,TIP EXCHANGE OK<SUB OP.BOX 4>(PL),,
P1-X519,Vision-A DO 9 JUDGMENT RESULT INPUT,,
P1-X270,TIP EXCHANGE OK<SUB OP.BOX 2>(PL),,
P1-X060,UNLINKING SWITCH 1(P1:L1 S41),,X060
P1-X2A6,ALL HOME POSITION<SUB OP.BOX 3>(PL),,
P1-X007,AUTO<MAIN.PANEL>,,X007
P1-X227,MAIN DISPLAY FAULT<SUB OP.BOX 1>(PL),,
P1-X039,SAFETY PLC RUN,,Y039
P1-X523,Vision-A SCENE No. INPUT BIN 8,,
P1-X445,FAULT RESET/BUZZER RESET<SUB OP.2>,,X445
P1-X412,,,X412
P1-X51B,Vision-A DO 11 JUDGMENT RESULT INPUT,,
P1-X533,Vision-A SCENE No. CHANGE BIN 8,,
P1-X444,WARNING BUZZER<SUB OP.2>,,X444
P1-X4AA,CPU RUN(SUB OP.3),,
P1-X51A,Vision-A DO 10 JUDGMENT RESULT INPUT,,
P1-X532,Vision-A SCENE No. CHANGE BIN 4,,
P1-X477,,,Y477
P1-X421,OP. BOX SELECTION<SUB OP.1>,,Y421
P1-X520,Vision-A SCENE No. INPUT BIN 1,,
P1-X45E,,,X45E
P1-X024,WARNING BUZZER,,X024
P1-X057,WARNING HORN,,Y057
P1-X44C,RETURN<SUB OP.2>,,X44C
P1-X48F,RETURN(SUB OP.3),,
P1-X02C,ADVANCE<MAIN.PANEL>,,X02C
P1-X04E,,,X04E
P1-X077,TRV. MOTOR OVER LOAD,,
P1-X22A,PLC RUN<SUB OP.BOX 1>(PL),,
P1-X01A,PBL11,,Y01A
P1-X460,ALL AUTO<SUB OP.2>,,Y460
P1-X03A,2-9ST POWER ON,,Y03A
P1-X271,TOWER LIGHT<SUB OP.BOX 2>(PL),,
P1-X28C,LOADING MANUAL<SUB OP.BOX 3>,,
P1-X518,Vision-A DO 8 JUDGMENT RESULT INPUT,,
P1-X705,FRICTION INV.NORMAL,,
P1-X2A7,MAIN DISPLAY FAULT<SUB OP.BOX 3>(PL),,
P1-X548,Vision-B JDG FLG,,
P1-X403,CONTINUOUS OFF<SUB OP.1>,,X403
P1-X006,MANUAL<MAIN.PANEL>,,X006
P1-X226,ALL HOME POSITION<SUB OP.BOX 1>(PL),,
P1-X2C6,START AUX.(CUT OFF)<SUB OP.4>,,
P1-X413,,,X413
P1-X41D,,,X41D
P1-X4A2,ALL PROCESS MASTER ON COMPLETED(SUB OP.3),,
P1-X577,Vision-B COMMAND DO,,
P1-X246,START AUX.(CUT OFF)<SUB OP.BOX 2>,,
P1-X521,Vision-A SCENE No. INPUT BIN 2,,
P1-X410,,,X410
P1-X2AA,PLC RUN<SUB OP.BOX 3>(PL),,
P1-X420,ALL AUTO<SUB OP.1>,,Y420
P1-X44B,ADVANCE<SUB OP.2>,,X44B
P1-X45B,,,X45B
P1-X04D,,,X04D
P1-X054,,,Y054
P1-X02B,ALL STATION FAULT RESET ,,X02B
P1-X03B,ALARM,,Y03B
P1-X28B,LOADING AUTO<SUB OP.BOX 3>,,
P1-X517,Vision-A DO 7 JUDGMENT RESULT INPUT,,
P1-X070,EXCHANGE FORECAST(REC6),,
P1-X07A,ROBOT FAILURE (NO.12),,
P1-X2A8,START AUX.(CUT OFF)<SUB OP.BOX 3>(PL),,
P1-X549,Vision-B DATA FLG,,
P1-X009,ALL FLOW<MAIN.PANEL>,,X009
P1-X4AF,3-11ST POWER ON CONF.(SUB OP.3),,
P1-X41E,,,X41E
P1-X4A3,START PREPARATION(SUB OP.3),,
P1-X447,SUB OP BOX N. ALL FAULT RESET,,X447
P1-X402,START/RE-START<SUB OP.1>,,X402
P1-X00F,COMPULSION MOVE<MAIN.PANEL>,,X00F
P1-X467,MAIN DISPLAY FAULT(SUB OP.2),,Y467
P1-X478,,,Y478
P1-X0BF,UNLINKING SWITCHES16,,
P1-X2C4,WARNING BUZZER<SUB OP.BOX 4>,,
P1-X411,,,X411
